gene	gene_symb	major_transcript	minor_transcript	iso_ratio	diff	maj_pval	min_pval	p_value	corr	final_sp	event_importance	exclusive_domains	adj_pval
24139	EML2	ENST00000586195.5	ENST00000245925.8	0.75	0.10823105685055923	0.0031331997419568997	0.1858773876121465	0.016574742376793287	0.8872644807333997	3	0.6227508579370256	['PF03451', 'PF00400']	0.016172309533564074
6845	VAMP7	ENST00000460621.6	ENST00000286448.12	0.25	0.09090180675146192	0.009406921289735548	0.20096447073700802	0.016585822477489787	0.6217744958241216	3	0.8003159594254593	[]	0.016183064772935008
60526	LDAH	ENST00000402479.6	ENST00000412261.5	0.5	0.09880384479083928	0.004704832059046655	0.05056007175918419	0.016589972690945424	0.8269573888046465	2	0.24328357854164775	[]	0.016187058353988017
8567	MADD	ENST00000406482.5	ENST00000402799.5	0.25	0.11862636796198242	0.009456981713233536	0.09109438905520711	0.016661538214648636	0.7922887045922243	1	0.501361362473088	[]	0.016255876125311524
27010	TPK1	ENST00000360057.7	ENST00000378099.7	0.25	0.30558995361000313	0.009467381232276962	0.32499107337158845	0.01667725902910216	0.984672181757753	3	0.47753319130970684	[]	0.01627087730819075
10318	TNIP1	ENST00000518977.5	ENST00000523338.5	0.25	0.0837069491202175	0.009505925708463954	0.03223434212779533	0.016735501316943072	0.9295892986786592	3	0.11017196751122856	[]	0.016326798915371865
1495	CTNNA1	ENST00000540387.5	ENST00000520520.1	0.25	0.054341684128484	0.00951502868000805	0.06003012800531028	0.016749250571751074	0.9623877012708383	3	0.2919480228596386	[]	0.016339817680110044
92370	PXYLP1	ENST00000502783.5	ENST00000514680.5	0.25	0.06791439276434098	0.009520958366499119	0.10633462443181117	0.016758205681527923	0.8237308550986483	1	0.28509806828568846	['PF00328']	0.01634821537500729
92370	PXYLP1	ENST00000502783.5	ENST00000504264.5	0.25	0.24530692761436068	0.009520958366499119	0.010540724961621355	0.016758205681527923	0.9006779345270312	1	0.4708006409624192	[]	0.01634821537500729
84909	AOPEP	ENST00000297979.9	ENST00000478473.1	0.5	0.12956898525091587	0.004773476876877089	0.046542500220013855	0.016797453453528944	0.8851839357843163	2	0.8591010381834712	['PF01433', 'PF09127']	0.016385711245193443
100526767	RNF103-CHMP3	ENST00000604011.5	ENST00000440757.2	0.25	0.23813373085803385	0.009594225961835682	0.009594225961835692	0.01686877960253505	0.8603748900236239	3	0.8089631407159322	[]	0.016453869275921035
100526767	RNF103-CHMP3	ENST00000440757.2	ENST00000604011.5	0.25	0.23813373085803385	0.009594225961835692	0.009594225961835682	0.016868779602535064	0.8603748900236239	3	0.8089631407159321	[]	0.016453869275921035
80217	CFAP43	ENST00000357060.8	ENST00000434629.5	0.5	0.10532853181617252	0.004797950941695635	0.12847618307544337	0.016871307227781265	0.8209482281507795	3	0.2069255353467892	[]	0.016456221133097033
55900	ZNF302	ENST00000423823.6	ENST00000457781.6	0.25	0.4781286833528656	0.009629306981094824	0.02902783470740053	0.016921673554596835	0.9865848006034478	3	0.5773569730545353	[]	0.0165047786089588
89849	ATG16L2	ENST00000541367.5	ENST00000537837.5	0.5	0.07555915236541896	0.004820148878219949	0.13884219361714487	0.01693823848823885	0.6433291720105099	2	0.1808500360417598	['PF00400']	0.01652065031559522
25843	MOB4	ENST00000323303.9	ENST00000409916.5	0.25	0.1173859428131711	0.009648213792246929	0.0029478306283475066	0.01695016733513953	0.5463338724620902	3	0.6994054357869396	[]	0.016532113880685415
4034	LRCH4	ENST00000310300.11	ENST00000619071.4	0.25	0.19645212418307956	0.009654681428087515	0.009145596154528661	0.016959912351246553	0.8805924147773402	3	0.8393948224772465	['PF13855']	0.01654144725737818
10043	TOM1	ENST00000411850.5	ENST00000449508.1	0.5	0.06290551345261444	0.004844406331614426	0.41415749500041943	0.01701132116916211	0.538829195344369	2	0.5547293697015349	['PF00790', 'PF03127']	0.01659130127441994
84626	KRBA1	ENST00000485033.6	ENST00000467333.1	0.5	0.11345432213421683	0.004848141568803732	0.1877693024710786	0.017022569261351785	0.7171039763847183	2	0.44116984756255084	['PF15287']	0.016602042411947
84311	MRPL45	ENST00000613675.5	ENST00000619548.1	0.25	0.11284072583101834	0.00969704028411239	0.009697040284112413	0.01702370919613763	0.906308947022677	3	0.9007520247169288	[]	0.016603039561818387
84311	MRPL45	ENST00000619548.1	ENST00000613675.5	0.25	0.11284072583101834	0.009697040284112413	0.00969704028411239	0.017023709196137667	0.9063089470226768	3	0.9007520247169288	[]	0.016603039561818387
83606	GUCD1	ENST00000621833.4	ENST00000398245.8	0.25	0.06762439241429641	0.009707041485140287	0.03763471715126466	0.017038765287750397	0.9064059079155173	3	0.19315013218079918	['PF09778']	0.016617379429457752
23514	SPIDR	ENST00000519401.5	ENST00000522117.5	0.25	0.05233657290090889	0.009714910112192714	0.027841775320066913	0.017050609131215026	0.8739258261873971	1	0.22813306468011038	['PF14951', 'PF14950']	0.016628815557721686
23514	SPIDR	ENST00000519401.5	ENST00000517693.5	0.25	0.05233657290090889	0.009714910112192714	8.164359201095358e-05	0.017050609131215026	0.8288470770611625	1	0.20653634676990207	['PF14950']	0.016628815557721686
55466	DNAJA4	ENST00000343789.7	ENST00000394852.8	0.25	0.5398105196190426	0.009718051455312354	0.0070218765315613555	0.01705533703021444	0.9379055327523255	1	0.5552618028250037	[]	0.016633254243922185
145773	FAM81A	ENST00000288228.10	ENST00000560394.5	0.5	0.2429365335523777	0.0048644050411436384	0.11128810127823849	0.017071527449040665	0.770127427753983	2	0.6030051167200368	[]	0.016648584201429298
654483	BOLA2B	ENST00000569282.2	ENST00000651894.2	0.25	0.23490903741139701	0.009773001228023256	0.008825794520692251	0.01713799855881831	0.7200279869539337	3	0.8153477443374546	['PF01722']	0.016711850693389766
374291	NDUFS7	ENST00000534853.5	ENST00000546172.7	0.25	0.2513639827305925	0.009780722686118522	0.004416487528026184	0.017149607831092737	0.6308113135717819	3	0.786955067373225	[]	0.016723113557508787
10921	RNPS1	ENST00000397086.6	ENST00000566397.5	0.25	0.1375605291778636	0.009805894812177095	0.044306254045765166	0.017187443742540706	0.8404496397774818	3	0.4823380095620966	[]	0.01675896698917238
10921	RNPS1	ENST00000397086.6	ENST00000565333.5	0.25	0.20956108950425237	0.009805894812177095	4.4390205800112446e-05	0.017187443742540706	0.943662540277291	3	0.5491417890268723	['PF00076']	0.01675896698917238
7514	XPO1	ENST00000678741.1	ENST00000401558.7	0.25	0.07658883441698586	0.009814933096869611	0.006511886752244792	0.0172010251327963	0.5880852401965245	3	0.7962889842953683	['PF08767', 'PF03810', 'PF18787', 'PF08389', 'PF18784', 'PF18777']	0.016771456984709592
1186	CLCN7	ENST00000262318.12	ENST00000569851.6	0.25	0.12753967223764112	0.009826137241910093	0.0538071067762588	0.017217858167689802	0.8775137901910757	3	0.8210882279988602	[]	0.016787232020260643
60686	C14orf93	ENST00000341470.8	ENST00000397379.7	0.25	0.05017254851820155	0.009835858196702322	0.030127521196858135	0.017232460279397593	0.6486209317209471	3	0.691852335048446	[]	0.01680106282374373
89927	BMERB1	ENST00000452191.6	ENST00000561692.5	0.5	0.07573779929206029	0.0049347751670729785	0.20105052081459795	0.01728305158576245	0.5622775594881095	2	0.44106814747383893	[]	0.016850154887052285
4123	MAN2C1	ENST00000568374.5	ENST00000562071.5	0.75	0.13826528516096037	0.003290715210257808	0.11238537139458904	0.017286947426975584	0.8430534652137038	3	0.29175993017522395	[]	0.01685389494914756
400720	ZNF772	ENST00000356584.8	ENST00000427512.6	0.25	0.17997479368327599	0.009929740592051865	0.007512378406144424	0.01737336032998813	0.9509367682320996	3	0.5557140939093602	['PF01352']	0.016937382778783122
54758	KLHDC4	ENST00000562261.1	ENST00000622456.4	0.25	0.05922630419190564	0.009941718762991556	0.1054660153824566	0.017391321334936965	0.8220433177443812	3	0.8158596555217417	['PF13415', 'PF13418']	0.016954483212689275
219681	ARMC3	ENST00000409983.7	ENST00000409049.7	0.25	0.3190046491643715	0.0099563675289271	0.026695225629502644	0.01741328193479228	0.7701115456367514	2	0.5978797967339322	['PF13646', 'PF14381']	0.016975599085153992
253714	MMS22L	ENST00000683635.1	ENST00000275053.8	0.25	0.06000103013555755	0.00996806055478018	0.03804753161585417	0.01743080758914804	0.8171132076077873	1	0.2554576223960745	[]	0.016992449502279995
89849	ATG16L2	ENST00000541367.5	ENST00000540222.5	0.5	0.1343299457347284	0.004984067687314291	0.020868395475109953	0.01743091971903334	0.8983064570495132	1	0.4065936483562899	[]	0.016992449502279995
89849	ATG16L2	ENST00000541367.5	ENST00000540567.1	0.5	0.0880780814020658	0.004984067687314291	0.17354395918894594	0.01743091971903334	0.723392644443882	1	0.44401488373038533	['PF08614', 'PF00400']	0.016992449502279995
9564	BCAR1	ENST00000561970.1	ENST00000393420.10	0.5	0.062489805557616025	0.005016451403779333	0.14582080319733517	0.017527931851400128	0.5724020665292365	2	0.14843678927544462	['PF08824', 'PF12026', 'PF00018']	0.017085478973561084
64114	TMBIM1	ENST00000413976.1	ENST00000445635.5	0.25	0.055921590401548676	0.010038118264573279	0.020021984698611613	0.017535739285974378	0.7029833746723338	3	0.33727478048402787	['PF01027']	0.01709279414847365
54929	TMEM161A	ENST00000592369.1	ENST00000587583.6	0.25	0.05690516753707553	0.010092426017343751	0.005721965874479161	0.017616996714667366	0.8739133502238791	3	0.41776771875726937	[]	0.017170694245344214
100101267	POM121C	ENST00000615331.5	ENST00000398379.2	0.25	0.11751609807818683	0.010105145644898991	0.023500149758352507	0.017636017755433983	0.8341799564011939	3	0.7983451022923759	['PF15229']	0.017188817800768794
645455	CEP170	ENST00000492145.1	ENST00000413359.6	0.25	0.05394813461017438	0.010107136927565633	0.12628578414595626	0.01763899517422263	0.7145608008611712	1	0.19676111897059306	[]	0.017191660337208196
1140	CHRNB1	ENST00000306071.7	ENST00000575379.1	0.25	0.06708383918896221	0.010120420497474823	0.11876647291595752	0.017658854612654724	0.5944026590191998	3	0.908327008141135	['PF02931', 'PF02932']	0.01721024327629451
282969	FUOM	ENST00000368551.1	ENST00000278025.9	0.25	0.22874560824673504	0.010155592079737312	0.06899446204230171	0.017711416421334718	0.8261012775744588	2	0.5965914207723935	[]	0.017260754261487266
8556	CDC14A	ENST00000361544.11	ENST00000647005.1	0.25	0.09403913686876292	0.010180028408022514	0.3613704328887861	0.017747917105459046	0.5943947725783113	3	0.3108515565690849	[]	0.01729596769533471
90075	ZNF30	ENST00000303586.11	ENST00000439785.5	0.5	0.23359704727328795	0.005095054025824421	0.10154687624943966	0.017762968853161903	0.6981159853108311	1	0.4188723095796931	[]	0.01730997834338295
85395	FAM207A	ENST00000291634.11	ENST00000458015.1	0.25	0.16131745544915455	0.010199253953847407	1.4150774694027424e-05	0.01777662410484907	0.8898892956647156	3	0.7221196702114002	[]	0.017323225512697493
9557	CHD1L	ENST00000361293.10	ENST00000652587.1	0.25	0.06522130086931499	0.010217901453094118	0.03372147525282235	0.01780445932702276	0.6985290904211157	3	0.48011307059670144	['PF00176', 'PF00271']	0.01734997563247727
9557	CHD1L	ENST00000361293.10	ENST00000650721.1	0.25	0.06243485436469376	0.010217901453094118	0.3230026042329396	0.01780445932702276	0.7998404364084696	3	0.5901486172441694	['PF00176', 'PF00271']	0.01734997563247727
54107	POLE3	ENST00000374169.7	ENST00000374171.5	0.25	0.3815181160325758	0.010227591116680786	0.01022759111668081	0.017818919779836823	0.9793608607632729	3	0.6430121791305116	[]	0.017363602575427385
54107	POLE3	ENST00000374171.5	ENST00000374169.7	0.25	0.3815181160325758	0.01022759111668081	0.010227591116680786	0.01781891977983686	0.9793608607632729	3	0.6430121791305116	[]	0.017363602575427385
54845	ESRP1	ENST00000358397.9	ENST00000519505.5	0.75	0.3290914520111612	0.003409610435520044	0.12932652596385774	0.01782077042215882	0.5672194196021291	2	0.354314565552158	[]	0.017365285938644937
80110	ZNF614	ENST00000356322.10	ENST00000595189.5	0.25	0.05173989892048325	0.010231706728412974	0.4416922116551871	0.01782506105387563	0.5320876779027596	1	0.1319432972794265	['PF01352']	0.01736940689551746
4690	NCK1	ENST00000491539.5	ENST00000485096.5	0.5	0.14168664641679835	0.005128405317768299	0.0013032151088081692	0.017862511893902863	0.9578507245327091	1	0.28794430358260753	[]	0.01740475781515016
272	AMPD3	ENST00000396553.6	ENST00000444303.6	0.5	0.09965774624571595	0.005131409971161213	0.2308178658344461	0.01787147449676983	0.7064904532912344	1	0.3634121380465434	[]	0.01741331023959931
272	AMPD3	ENST00000396553.6	ENST00000528723.5	0.5	0.09857911571662163	0.005131409971161213	0.5061669029470209	0.01787147449676983	0.547009756303681	1	0.4930358095833926	[]	0.01741331023959931
272	AMPD3	ENST00000396553.6	ENST00000529507.5	0.5	0.12706195817175153	0.005131409971161213	0.13646366212317387	0.01787147449676983	0.7416759143816659	1	0.3582723032023297	[]	0.01741331023959931
23221	RHOBTB2	ENST00000522948.5	ENST00000519685.5	0.25	0.1820172716775174	0.010282005090976203	0.1025817349741772	0.017900082373053742	0.7156006607819192	3	0.7180760834488187	[]	0.017440039722210435
4720	NDUFS2	ENST00000676600.1	ENST00000676795.1	0.25	0.09495856655256169	0.010315534014689286	0.022933973810555345	0.017950057448890232	0.7838029603073634	3	0.3367285478626983	['PF00346']	0.017488367825714855
9409	PEX16	ENST00000532681.5	ENST00000525192.5	0.25	0.06872316167838917	0.01032335394417596	0.032624100316144836	0.017961709182501534	0.6397781088706308	2	0.7275097816794907	[]	0.017499296578916145
9667	SAFB2	ENST00000590262.1	ENST00000252542.9	0.25	0.05387197366488966	0.010339518718454168	0.006910490790984606	0.017985790082846405	0.6446353122918919	3	0.8991350764175133	['PF02037', 'PF00076']	0.017522454777651273
10512	SEMA3C	ENST00000427167.5	ENST00000265361.8	0.25	0.09878160907322542	0.010363630034976373	0.1918777559389887	0.018021697325973047	0.6457852692362985	1	0.31905599023978076	['PF07679', 'PF01403']	0.01755676961819038
128989	TANGO2	ENST00000401833.5	ENST00000420290.6	0.5	0.1266437511564895	0.005221854767772024	0.0063010486212856966	0.018140853490718728	0.7797132495208579	2	0.42993776885739643	[]	0.017671508161949914
29091	STXBP6	ENST00000396700.5	ENST00000550887.5	0.25	0.08525386020115404	0.010447777636599131	0.16437894290187674	0.018146902609583366	0.7746079686115257	2	0.5378971720387298	[]	0.017677217496457426
55830	GLT8D1	ENST00000478968.6	ENST00000394783.7	0.25	0.05831289113810888	0.010450790373414247	0.09973538593531618	0.0181513821848247	0.764874003425129	3	0.3186645350154731	[]	0.017681397804535825
22872	SEC31A	ENST00000507676.5	ENST00000508502.5	0.25	0.05635125257110132	0.010464024898844005	0.024412964394814357	0.018171057752334612	0.7767761861483313	3	0.41896621652827987	['PF12931']	0.01769995217674536
8754	ADAM9	ENST00000677359.1	ENST00000487273.7	0.25	0.1090906574499999	0.010491400395746668	0.008605656473507289	0.01821174321260316	0.659585365429228	3	0.8236070041128988	['PF08516', 'PF01562', 'PF00200', 'PF01421']	0.01773933757337725
23521	RPL13A	ENST00000679106.1	ENST00000467825.2	0.75	0.07666678047302218	0.0034988399978155794	0.008787494590775958	0.01821934997457667	0.8648550307149635	3	0.270824322375614	[]	0.017746624344504684
100131827	ZNF717	ENST00000652011.2	ENST00000468296.5	0.25	0.06128897456436819	0.010523761985070117	0.3394697018593319	0.0182598159734608	0.7042497607750876	2	0.3005436414788034	['PF00096']	0.017785487137726333
780	DDR1	ENST00000446312.5	ENST00000452441.5	0.5	0.18640717636028273	0.005269754341164788	0.1448223879103923	0.018283198504501757	0.5460166915897056	3	0.5296613747795289	[]	0.017807892956178448
92370	PXYLP1	ENST00000504264.5	ENST00000502783.5	0.25	0.24530692761436068	0.010540724961621355	0.009520958366499119	0.018285004332918738	0.9006779345270312	1	0.47080064096241925	[]	0.01780959028053744
55974	SLC50A1	ENST00000368404.9	ENST00000475824.6	0.5	0.10160432279463914	0.005293688221456428	0.0067560199171961014	0.018354242054919912	0.874952913360049	3	0.3791041678693079	['PF03083']	0.01787542123291997
9833	MELK	ENST00000626154.2	ENST00000541717.4	0.25	0.06451976732371369	0.010592014134761229	0.06156680589820761	0.01836112226586424	0.6813448178342618	3	0.26718761734755075	['PF02149', 'PF00069']	0.017882060140194462
4524	MTHFR	ENST00000376585.6	ENST00000376486.3	0.75	0.07587093813658978	0.0035404250609196632	0.18239558779487475	0.018404520564608125	0.5987675491580694	2	0.17679328182469695	[]	0.01792327279926887
51747	LUC7L3	ENST00000508482.5	ENST00000625349.2	0.25	0.057753315544910755	0.010657938563090351	0.00435410792070188	0.018458869136884593	0.7058624979281477	3	0.7815957669697222	['PF03194']	0.01797545452378778
7791	ZYX	ENST00000322764.10	ENST00000436448.1	0.25	0.051798592223804896	0.010687024900671797	0.34977062003172754	0.018501963318823974	0.5607069218871007	3	0.24665773208404	['PF00412']	0.0180167972369675
7341	SUMO1	ENST00000392246.7	ENST00000409205.5	0.25	0.08650246845607389	0.010699695250420397	0.011686429109763431	0.01852072945842211	0.8706752644469763	3	0.67078814794658	[]	0.018034634820540307
7341	SUMO1	ENST00000392246.7	ENST00000392245.5	0.25	0.07903950226726658	0.010699695250420397	0.011310037363641605	0.01852072945842211	0.9113600820456478	3	0.7607706412739128	[]	0.018034634820540307
7184	HSP90B1	ENST00000614327.2	ENST00000680316.1	0.25	0.17381782441366786	0.010702631183422373	0.020739109244244505	0.018525077352944834	0.8632325189970681	3	0.3507125015888456	[]	0.018038619134570732
91409	CCDC74B	ENST00000310463.10	ENST00000409234.3	0.25	0.06243348102424626	0.010753478290592018	0.0025507376720103397	0.018600346177314788	0.6327683015137135	2	0.18105526424079232	['PF14917']	0.01811065904475644
55296	TBC1D19	ENST00000513455.5	ENST00000513596.1	0.25	0.08305943226887673	0.010781856467309716	0.03391926298527617	0.018642328157018054	0.6412105730697537	3	0.360740259640805	[]	0.018150719879052007
55972	SLC25A40	ENST00000429674.5	ENST00000444363.5	0.25	0.10466314431416987	0.010797939750409526	0.017394953827676505	0.018666113078636734	0.6131769559681871	3	0.7697699678975073	[]	0.01817331200818511
147700	KLC3	ENST00000470402.1	ENST00000589373.5	0.25	0.1948841714946591	0.010834979079208705	0.10577983811934766	0.018720866291745648	0.7820060462494792	2	0.4687197412839171	[]	0.018225863383494224
